journalist , and 13
that means i 13
a while to 13
; now you 13
him . they 13
people to make 13
, for two 13
for cancer , 13
it come from 13
, the local 13
, in new 13
; s focus 13
but it looks 13
? well let 13
show you just 13
here , when 13
would do it 13
be , the 13
, maybe there 13
to the web 13
of evidence that 13
tells us , 13
, about this 13
attack , and 13
to hide the 13
that was to 13
so what have 13
took a picture 13
next to him 13
was very excited 13
- it would 13
with high - 13
through this process 13
as a symbol 13
lives . this 13
of women & 13
at the intersection 13
there are ways 13
prostate cancer . 13
, resulting in 13
of the dna 13
one percent , 13
of the genome 13
hear the word 13
quot ; remember 13
like trying to 13
she started to 13
; t smoke 13
likely to do 13
we just can 13
go . this 13
s actually happening 13
come and go 13
actually works . 13
of electricity . 13
; m aware 13
s time , 13
five of them 13
say that if 13
made that decision 13
the army , 13
our economy . 13
social progress . 13
hours in the 13
at stake . 13
that is happening 13
to others , 13
last year when 13
have a role 13
come to see 13
level , but 13
. . there 13
markets . and 13
in nairobi , 13
way of living 13
that could help 13
we saw . 13
that we look 13
was a long 13
not like that 13
but it took 13
, in those 13
that we wanted 13
cancer cells , 13
- - big 13
although i & 13
starting to make 13
put yourself in 13
can bring the 13
no doubt that 13
child is born 13
light . i 13
there in <NUM> 13
, these kinds 13
is interesting , 13
, inspired by 13
inspired by that 13
you can show 13
we put this 13
here right now 13
quot ; very 13
done , it 13
i got really 13
, started to 13
and he could 13
lot . i 13
friends & # 13
, the founder 13
people are saying 13
someone like me 13
. the school 13
but how can 13
the last week 13
just isn & 13
the right people 13
would have told 13
me that , 13
and to this 13
us today . 13
law school . 13
roof of the 13
the library . 13
they were having 13
in england . 13
m sure some 13
on with my 13
to make one 13
. all around 13
. what have 13
it ? the 13
no idea of 13
; s thousands 13
ted & # 13
the miracle of 13
music ) this 13
is there an 13
with that in 13
like her , 13
i found in 13
i was taught 13
times , the 13
; the problem 13
- but in 13
part of something 13
but i like 13
not . (laughter) 13
on purpose . 13
. where you 13
(laughter) and now 13
are actually going 13
(laughter) i just 13
do the best 13
the world works 13
this does not 13
happens . the 13
is that everything 13
machine - - 13
been done before 13
of gravity , 13
of the large 13
to keep track 13
things in a 13
things we don 13
of our universe 13
we work in 13
each of which 13
heart of this 13
pattern . and 13
. this process 13
theory . and 13
going down to 13
the way these 13
in the door 13
too . now 13
re worried about 13
take us to 13
come from all 13
get to . 13
patient . and 13
my life i 13
can get . 13
i never really 13
of months , 13
, we spent 13
as a family 13
that will change 13
to share our 13
try to help 13
music , but 13
interest . and 13
no way i 13
with those people 13
down with the 13
turns out . 13
a little nervous 13
piece that i 13
i had written 13
right , what 13
were <NUM> people 13
the air force 13
a family . 13
three minutes . 13
before , we 13
organization , the 13
. no more 13
people , in 13
between me and 13
; why can 13
to hold the 13
do more . 13
like <NUM> years 13
ca : there 13
games . and 13
into something else 13
my dad & 13
kids . we 13
of failure . 13
my parents . 13
i wrote my 13
were forced to 13
. they talk 13
to enjoy the 13
<NUM> ; house 13
actually , at 13
at first i 13
easy to use 13
, this new 13
is doing is 13
together to form 13
, the military 13
- quarters of 13
was in this 13
been told that 13
t even want 13
so where does 13
- is this 13
diversity . and 13
screen . and 13
on to something 13
so i created 13
i asked people 13
rate of <NUM> 13
<NUM> people that 13
really ? & 13
these two guys 13
of the film 13
working at a 13
place called the 13
exactly that . 13
he made this 13
; s music 13
that had happened 13
good things . 13
of different ways 13
? well we 13
play with it 13
little , tiny 13
need it to 13
at here is 13
the heat of 13
it was worth 13
check this out 13
saw that the 13
as a very 13
the human eye 13
this person & 13
frames per second 13
this possible ? 13
taking advantage of 13
the sound that 13
s a video 13
this to a 13
people who worked 13
and this little 13
that it does 13
in many parts 13
for us as 13
than us , 13
asked me what 13
have told you 13
english , and 13
they come up 13
, we weren 13
over <NUM> . 13
at a much 13
in with a 13
morning . & 13
you have on 13
to look into 13
everything we know 13
to look inside 13
countries . i 13
center in the 13
to this very 13
tell me the 13
i had nothing 13
in other places 13
was because i 13
time i went 13
my sense of 13
in slow motion 13
the poverty line 13
you to notice 13
technologies , and 13
companies that have 13
come as a 13
india - - 13
. , you 13
world where there 13
of the health 13
rather than having 13
university of washington 13
in seattle . 13
the toilet . 13
was to go 13
of what are 13
good . we 13
we can write 13
but we really 13
do you love 13
like being in 13
s , we 13
said he & 13
the stakes are 13
is just going 13
at how the 13
. they like 13
, although the 13
a professor , 13
very small . 13
you think there 13
of them has 13
thing , this 13
got off the 13
what is most 13
more time , 13
not talk about 13
case , that 13
away with it 13
prostate cancer , 13
that we thought 13
. then in 13
canada , and 13
you mean ? 13
but i said 13
hang on , 13
and education , 13
; so now 13
essentially the same 13
state , and 13
a nation , 13
of food and 13
works . you 13
<NUM> pieces of 13
; re gone 13
who is this 13
is working on 13
of pieces of 13
this too shall 13
responsible for this 13
s no problem 13
so you put 13
that was pretty 13
around . they 13
, the stuff 13
excuse me . 13
it meant that 13
natural history museum 13
cut off the 13
the head and 13
this photo , 13
time i have 13
is the picture 13
myself , because 13
maybe i could 13
and after about 13
who had the 13
see here on 13
picture i took 13
; m holding 13
on it - 13
of the museum 13
john & # 13
there , a 13
t get much 13
, australia , 13
someone who was 13
to be smart 13
my friend . 13
out a lot 13
his mind . 13
in their hands 13
a computer and 13
an age where 13
an app that 13
so clearly , 13
to people and 13
social and political 13
up , to 13
on the national 13
takes a little 13
- - see 13
at the brain 13
, despite all 13
came across a 13
his body . 13
that can only 13
of building a 13
, or about 13
the dinosaurs . 13
far from here 13
; t become 13
- and one 13
and we only 13
have one . 13
size . so 13
and this picture 13
, looking back 13
looking back at 13
the earth to 13
like we did 13
we even have 13
a layer of 13
went out on 13
. or even 13
okay , this 13
fact it & 13
if - - 13
— and i 13
reason for the 13
; d written 13
back and said 13
it will always 13
the final thing 13
a big thing 13
to use in 13
: hi . 13
tell that story 13
made of a 13
this man is 13
people . my 13
meters . and 13
funny - - 13
, was <NUM> 13
: the next 13
getting there . 13
think , but 13
one set of 13
! don & 13
like , because 13
want - - 13
to wear a 13
but , like 13
and she came 13
know , at 13
m not alone 13
may seem like 13
race , and 13
; s side 13
have to believe 13
bad news for 13
but i actually 13
we can figure 13
last <NUM> , 13
. take this 13
in which these 13
ideas . it 13
the blue , 13
got up and 13
quot ; eat 13
by talking to 13
was that this 13
form . so 13
; can & 13
by making it 13
now think about 13
i was speaking 13
my brain is 13
my guess is 13
an adult , 13
re not using 13
this has a 13
in many , 13
engine , and 13
language . i 13
her mother , 13
, which for 13
the next slide 13
from the north 13
beginning to see 13
very carefully . 13
think of ourselves 13
here and i 13
each time , 13
so once you 13
have done , 13
long ago . 13
begin to think 13
this is simply 13
it . why 13
it in terms 13
the message is 13
three of these 13
can find the 13
allow it to 13
about a decade 13
in the small 13
we hear about 13
turning it into 13
end of his 13
into the heart 13
, but basically 13
the institute for 13
to treat it 13
area . the 13
and therefore we 13
disease . the 13
terms of its 13
european union , 13
with a quote 13
things going on 13
of people don 13
you take away 13
if it comes 13
; s those 13
was just about 13
actually this is 13
a bottom - 13
the early 20th 13
with a bit 13
moving into the 13
idea that if 13
we started working 13
free , and 13
about two or 13
, working together 13
t need any 13
; s cheap 13
which was that 13
you might get 13
on our side 13
with the physical 13
that time i 13
tell him that 13
one year later 13
have taught me 13
said . and 13
then i asked 13
i was wrong 13
then we started 13
imagine . i 13
and his friends 13
i made that 13
twice a day 13
was willing to 13
. he used 13
i realized how 13
, they weren 13
you just go 13
in one day 13
. due to 13
is , which 13
to the & 13
one million people 13
building . so 13
technology . this 13
come here to 13
nature , but 13
really , in 13
, because right 13
. , a 13
: i had 13
, to your 13
? a few 13
. we met 13
the lights on 13
daughter , and 13
, two weeks 13
. what should 13
; s question 13
, a bunch 13
question , what 13
would change the 13
. and given 13
, better than 13
that are much 13
more effective . 13
in the emerging 13
in new ways 13
situation where you 13
that , while 13
in non - 13
world . these 13
same thing is 13
places where the 13
. g . 13
think , because 13
of our energy 13
and the amount 13
that we already 13
make them feel 13
this . all 13
going to really 13
. and certainly 13
. now all 13
now all of 13
century . so 13
; when they 13
ve seen . 13
of action . 13
is that maybe 13
, given that 13
years , what 13
we say that 13
really isn & 13
ve got about 13
we want our 13
from the new 13
, myself , 13
the kids in 13
ways . they 13
as the one 13
training , and 13
life , to 13
is not because 13
it , for 13
united states today 13
situation where we 13
were growing up 13
terms of a 13
begin to look 13
the science is 13
because , i 13
democracy , and 13
, without having 13
, there might 13
try to create 13
to prison , 13
got interested in 13
with their hands 13
it was his 13
his head , 13
from the police 13
. it never 13
. but can 13
down . that 13
and through the 13
and the young 13
way we see 13
see . this 13
ago . now 13
to more than 13
page . and 13
that much of 13
, and don 13
world ? i 13
so in some 13
thinking of the 13
be going on 13
people are thinking 13
now the question 13
half the time 13
division of labor 13
learn . and 13
are like the 13
, something you 13
three times . 13
it go . 13
when we give 13
to here , 13
at the way 13
rest of our 13
fascinated by this 13
her husband , 13
more . in 13
so it makes 13
that . well 13
off , you 13
was asked by 13
my book . 13
for the u 13
difficult to find 13
is that many 13
are . this 13
dying , and 13
the bottle , 13
i started studying 13
well , obviously 13
. by that 13
to be present 13
<NUM> minutes a 13
you sit down 13
if you feel 13
get up , 13
step back , 13
a million . 13
. now just 13
the microscope . 13
off . you 13
you what that 13
can go through 13
; re great 13
can understand the 13
truth and beauty 13
of the hospital 13
me , to 13
of myself . 13
myself . it 13
walking around the 13
you deal with 13
- it just 13
maybe there is 13
this as an 13
thought , okay 13
we now call 13
chance of getting 13
with alzheimer & 13
need help . 13
him as a 13
something , we 13
makes us feel 13
sent it to 13
do so many 13
family , i 13
talk to him 13
get married . 13
tells me that 13
did what i 13
at hand . 13
. yet we 13
our hands , 13
to describe what 13
so what the 13
me a story 13
to get him 13
of what makes 13
? i thought 13
thought , if 13
to it ? 13
the common good 13
people wanted to 13
was i going 13
could get to 13
come down . 13
? wouldn & 13
money for the 13
t fit in 13
can never be 13
ve gone through 13
on every single 13
s this thing 13
space , we 13
you can figure 13
as it comes 13
excited about it 13
devices , and 13
problems . now 13
talks about the 13
africa , it 13
know why ? 13
i came from 13
a very real 13
or whether they 13
and interestingly , 13
would happen . 13
s just take 13
to work hard 13
people who care 13
to get past 13
of dollars in 13
taught me how 13
t have all 13
of an eye 13
a school for 13
s out of 13
; s invisible 13
that thing is 13
beings , and 13
? most of 13
able to identify 13
for the community 13
at large . 13
with whom we 13
a child to 13
; re focusing 13
on the slide 13
you are - 13
you can click 13
but i learned 13
, health and 13
is made from 13
, can make 13
minute - - 13
if we made 13
- thirds . 13
adds up to 13
plant . and 13
that is exactly 13
percent . now 13
; but as 13
to help make 13
was a simple 13
a profit . 13
last few decades 13
india . the 13
countries that have 13
a cost of 13
years ago by 13
on the light 13
or we could 13
than you can 13
, and gives 13
in this system 13
mit , and 13
can use , 13
then look at 13
in countries like 13
high - end 13
point i want 13
an academic , 13
had been working 13
i stood up 13
to south africa 13
back - to 13
to thousands of 13
. so not 13
available on the 13
however , you 13
than what you 13
that the technology 13
most exciting thing 13
the front row 13
in a month 13
three of us 13
next thing i 13
that . ca 13
is a young 13
young girl , 13
glass of water 13
very simple things 13
another human being 13
and i understood 13
things in life 13
the things in 13
- section of 13
and high - 13
i showed him 13
. . what 13
mother said , 13
and i . 13
, wanting to 13
parents . and 13
president & # 13
experience . & 13
talk about your 13
the way he 13
well . . 13
i am convinced 13
gentlemen , the 13
you probably think 13
where they could 13
africa . but 13
there , to 13
they were talking 13
with , i 13
do away with 13
; t study 13
the books , 13
of the north 13
; t value 13
has done . 13
knowledge , and 13
be working on 13
; are we 13
look , this 13
by that time 13
artist , and 13
people in africa 13
: sure . 13
down to about 13
minute , and 13
home - - 13
going to like 13
to survive and 13
to travel , 13
young people are 13
do things , 13
want to add 13
but i realized 13
resources . so 13
love to see 13
, that just 13
. and & 13
view - - 13
to give . 13
restaurant , and 13
. her mother 13
and they brought 13
; t too 13
a leader , 13
just what you 13
? they have 13
reading and writing 13
, and took 13
and the audience 13
it is no 13
not looking at 13
; re under 13
really like to 13
for that to 13
his family . 13
to survive in 13
; we all 13
for a woman 13
. when our 13
happened . it 13
in the bahamas 13
a hundred - 13
music ) the 13
want to stop 13
showed you before 13
but he had 13
to the children 13
as i sat 13
. that day 13
fear . i 13
that he is 13
has to change 13
. so rather 13
you have them 13
by a very 13
this is absolutely 13
to the national 13
way we look 13
through the whole 13
and the challenge 13
things we do 13
doing with the 13
computer - - 13
these things and 13
examples of what 13
from . but 13
that . . 13
we had . 13
sitting there in 13
; s putting 13
of animals . 13
s interested in 13
black holes are 13
black hole , 13
named after the 13
hole , and 13
say a few 13
times the mass 13
, what people 13
the galaxy , 13
this experiment . 13
that shows the 13
star , and 13
take <NUM> years 13
m not quite 13
but we actually 13
with the problem 13
this and we 13
as this . 13
the cost to 13
saw this , 13
do you take 13
than a million 13
, very low 13
the road and 13
poor countries , 13
of the economic 13
the 1990s . 13
try to change 13
, to use 13
some countries , 13
see there are 13
. or take 13
if you only 13
the most challenging 13
rely on the 13
by the world 13
was involved in 13
that she has 13
the areas that 13
disease , but 13
try and understand 13
the eye . 13
<NUM> dollars of 13
, a team 13
own . but 13
diseases of the 13
the last several 13
it go ? 13
the internet ? 13
of these places 13
the ocean that 13
two decades , 13
out over the 13
the dynamics of 13
your children . 13
that will come 13
sun . so 13
the orbit of 13
of stars , 13
to time , 13
the sky and 13
once they & 13
of dark energy 13
consistent with the 13
look on the 13
gave you a 13
very little , 13
but interestingly , 13
you had this 13
with the real 13
. things like 13
it made a 13
lot of sense 13
on this day 13
the government & 13
throughout all of 13
and if any 13
people look at 13
this and they 13
in the physical 13
of most of 13
the west and 13
people do , 13
, the media 13
who are interested 13
so , where 13
know , who 13
to engage the 13
order . and 13
in and you 13
beginning . and 13
of mars , 13
is doing , 13
, it happened 13
things together . 13
t give them 13
, give them 13
that , all 13
was it ? 13
and i suddenly 13
pass it on 13
live . & 13
what you know 13
her name . 13
quite simple . 13
, the solution 13
next to it 13
the business model 13
s designed to 13
bit different . 13
a few moments 13
because ultimately , 13
and zeros . 13
our friends , 13
to convince them 13
every year for 13
it took them 13
you take all 13
do , like 13
high - powered 13
hope that i 13
time as a 13
company . it 13
of the girls 13
a space where 13
what type of 13
ve actually been 13
in the project 13
has a long 13
for this particular 13
sometime in the 13
if they did 13
- to get 13
same . the 13
the most extreme 13
being done in 13
this is us 13
end . so 13
poor people , 13
that time was 13
have you . 13
of change in 13
million people have 13
poor people are 13
and other parts 13
hear about the 13
able to give 13
, it costs 13
a very efficient 13
to match the 13
obviously , i 13
people had to 13
, they call 13
africa , we 13
what we eat 13
eat it . 13
get sick . 13
course you can 13
okay . and 13
up at <NUM> 13
experience - - 13
health of our 13
and have it 13
over , i 13
we got this 13
yet . & 13
s something in 13
that because i 13
difference . the 13
you say it 13
op - ed 13
ways to get 13
to talk , 13
that it should 13
have a high 13
that really , 13
perspective , we 13
people had been 13
after two years 13
. within the 13
enough . the 13
at a dinner 13
telling me about 13
a large , 13
to hang out 13
so it looks 13
such as & 13
words . so 13
decisions , and 13
you are thinking 13
that women have 13
are self - 13
it up on 13
of government . 13
do any of 13
, they couldn 13
to get , 13
this , right 13
day and age 13
one , in 13
and education . 13
is the name 13
at a <NUM> 13
they work in 13
round of applause 13
know this ? 13
that showed that 13
. six months 13
that goes on 13
blood . and 13
kind of world 13
give her a 13
it shows the 13
, your body 13
apart , and 13
then a few 13
to show a 13
see there is 13
can be seen 13
is still the 13
ve talked a 13
we work , 13
of the trees 13
; re down 13
little different . 13
s - eye 13
happens , we 13
by showing you 13
, after this 13
it too . 13
could call it 13
see & quot 13
another way , 13
the mouth of 13
i think maybe 13
as you walk 13
it is <NUM> 13
dream . and 13
. such a 13
will be there 13
nine months , 13
to explain . 13
you that if 13
are three things 13
we just saw 13
presence of the 13
of scale , 13
camera . and 13
at the service 13
the person & 13
you from the 13
hand . so 13
people to use 13
of these little 13
worked with a 13
would start to 13
because we wanted 13
, it wouldn 13
located in the 13
live . i 13
school . (laughter) 13
engineer , and 13
a century . 13
same size as 13
cases , the 13
have a certain 13
; re essentially 13
of <NUM> of 13
what ? the 13
, the time 13
hundred years of 13
would happen to 13
, on top 13
a leap of 13
war . i 13
go and get 13
and more important 13
miles , and 13
of <NUM> or 13
that maybe the 13
what all of 13
fact that our 13
to you the 13
, imagine a 13
is there is 13
with an idea 13
but not for 13
last few days 13
countries on the 13
? turns out 13
s also very 13
a feeling that 13
will happen to 13
a path to 13
(laughter) now i 13
one person to 13
view of human 13
species & # 13
, this makes 13
the people they 13
hear about it 13
why on earth 13
only about a 13
the child . 13
do today . 13
i agree with 13
; s associated 13
s associated with 13
actually do it 13
behind it , 13
it takes for 13
course , not 13
time trying to 13
about it this 13
beauty of the 13
is it to 13
two - by 13
forget about the 13
up and then 13
, far away 13
with you in 13
by all the 13
here . here 13
in the original 13
to improve their 13
and play . 13
, watching the 13
straight line , 13
, was this 13
a name , 13
traumatic stress disorder 13
levels , and 13
left and the 13
my grandfather , 13
such that the 13
. eighty - 13
next <NUM> to 13
the floor and 13
and the planet 13
giussani : thank 13
speak about the 13
about their lives 13
world has changed 13
little kid , 13
solve problems . 13
. this next 13
made - - 13
i only have 13
, and . 13
, but somehow 13
and back . 13
re working in 13
on that and 13
them , as 13
a go . 13
conversation . so 13
better or worse 13
my sister & 13
or i could 13
for what you 13
. and yeah 13
how to have 13
life , so 13
and not to 13
pictures , and 13
, or my 13
walk down the 13
and have to 13
four , and 13
m at the 13
staring at me 13
. they help 13
get here . 13
does not work 13
and faster . 13
ways of being 13
in which to 13
the textile industry 13
; m all 13
; it could 13
on this axis 13
japan . and 13
china , in 13
the average of 13
a circle , 13
never know what 13
the job , 13
find out where 13
not long ago 13
him and i 13
so . & 13
i am today 13
s more to 13
one had ever 13
when i thought 13
; how are 13
but that it 13
? they don 13
how they could 13
reason we & 13
to us about 13
sense - - 13
we all get 13
tell us something 13
have no choice 13
and work on 13
supply chain . 13
. but right 13
okay , what 13
supply chain , 13
right thing , 13
money . they 13
of the genetic 13
, if one 13
, heart disease 13
than it does 13
still haven & 13
, with his 13
us think about 13
eight years . 13
of the atlantic 13
was that my 13
quote : & 13
we are running 13
couple of these 13
as usual . 13
cars and trucks 13
to be said 13
, will we 13
though they were 13
able to produce 13
in , & 13
be aware that 13
most people would 13
cells , which 13
, saying that 13
? now i 13
different colors . 13
it got a 13
this side , 13
after , i 13
our imagination . 13
same year , 13
that the building 13
clean water , 13
: that is 13
years of work 13
should it be 13
down through the 13
, imagine that 13
yourself . so 13
be better off 13
it could happen 13
in the stock 13
stock market , 13
it can happen 13
decided that we 13
front of this 13
like . (laughter) 13
same - - 13
(laughter) so if 13
t give a 13
, beyond the 13
democratic republic of 13
know so much 13
was published in 13
boat , and 13
but luckily , 13
ocean . so 13
when it goes 13
the fish . 13
there , if 13
feet - - 13
here for the 13
to <NUM> meters 13
kind of data 13
it goes from 13
had a stroke 13
do and what 13
can read it 13
even though this 13
our desire to 13
. and any 13
re doing and 13
believe , and 13
s a young 13
too late for 13
they will do 13
come home from 13
to three times 13
also had a 13
instance , we 13
lots of money 13
down in a 13
and then take 13
same time we 13
be more like 13
through the process 13
go ahead , 13
cells . but 13
can learn to 13
s doing , 13
the main character 13
a word for 13
o . k 13
<NUM> meters in 13
outside the box 13
a stranger , 13
. the time 13
. she also 13
the tsunami , 13
. shortly after 13
during the last 13
faith in the 13
in the political 13
will . & 13
film - - 13
technology to do 13
the vehicle . 13
animals that are 13
things , to 13
science . but 13
sitting at the 13
of leadership , 13
today , as 13
when we ask 13
to pay a 13
, the book 13
ourselves , & 13
history . in 13
will find a 13
indeed , i 13
? maybe it 13
answered , & 13
; and two 13
and he knew 13
to take in 13
to which i 13
evidence - based 13
exactly what happened 13
s no surprise 13
m a very 13
for education , 13
ourselves and our 13
is the data 13
to consider the 13
: we had 13
i was inspired 13
after <NUM> days 13
two weeks of 13
choice . you 13
happened is , 13
a theory of 13
get things done 13
; 80s and 13
, able to 13
. the original 13
know , why 13
car . i 13
over a long 13
comes out . 13
<NUM> hours and 13
left to right 13
be out of 13
the spring , 13
pictures . and 13
and as long 13
do we change 13
to explore this 13
were expected to 13
past , but 13
arrive at the 13
we can achieve 13
, the white 13
the practice of 13
, but do 13
if we took 13
our way to 13
do to get 13
revolution . we 13
s all over 13
need to say 13
national geographic , 13
how well we 13
i left , 13
they have done 13
m not . 13
know that most 13
in public , 13
an idea for 13
s doing it 13
to see and 13
what doesn & 13
and sometimes i 13
i called it 13
computer . so 13
, because everybody 13
a story to 13
: they are 13
the bathroom . 13
for food , 13
responsibility for the 13
non - governmental 13
it is and 13
we could put 13
wish i & 13
year . if 13
business . i 13
got a bunch 13
with in the 13
who work on 13
the chain of 13
surgery . and 13
in the white 13
just say that 13
then . and 13
really struck me 13
struck me as 13
in the cold 13
also think about 13
move around the 13
a system like 13
my computer , 13
, filled with 13
be used . 13
in the movies 13
? first , 13
the epidemic . 13
cell - - 13
you how the 13
t really care 13
the population is 13
honor to be 13
of , say 13
which means you 13
are a very 13
you saw in 13
re doing here 13
. thus , 13
in this life 13
where people have 13
come and see 13
the money in 13
which is all 13
; man , 13
talk . & 13
the phone and 13
after about <NUM> 13
these people that 13
the building and 13
. but other 13
even now , 13
perhaps , the 13
, the capital 13
a friend & 13
and science . 13
three times , 13
, slowly , 13
talk to her 13
; s terrible 13
worked on the 13
today to talk 13
what i discovered 13
s gone , 13
it turns into 13
park . and 13
to drive the 13
you to try 13
list . and 13
, many things 13
problem . that 13
. if any 13
site , and 13
around here , 13
when you use 13
the pictures that 13
to introduce the 13
it was discovered 13
a magnetic field 13
effect . but 13
that we understand 13
would think , 13
together . in 13
came up and 13
looks at me 13
reality , it 13
for <NUM> months 13
she had no 13
where a lot 13
office . i 13
my childhood , 13
, to stop 13
and other countries 13
as in , 13
piece of dna 13
of the cells 13
of the bacteria 13
at is the 13
in sort of 13
of your cells 13
; s its 13
picture - - 13
will be used 13
s all of 13
technology is not 13
bigger than that 13
poverty in the 13
us all , 13
putting it in 13
ideas . we 13
s important is 13
and the global 13
are all kinds 13
now today , 13
about people who 13
she would be 13
how easy it 13
come up , 13
yes or no 13
. excellent . 13
the countryside , 13
and a million 13
a restaurant , 13
, which also 13
; m right 13
on the net 13
sure . but 13
got about <NUM> 13
other types of 13
ve found , 13
ve got , 13
, the different 13
work on . 13
in diameter . 13
the scale . 13
again . that 13
the first five 13
those who can 13
the other problem 13
a picture i 13
so the other 13
really simple . 13
over <NUM> , 13
ve always done 13
and then about 13
ago , people 13
have the chance 13
, of those 13
us human . 13
to bring people 13
people began to 13
started to ask 13
slightly different . 13
slow it down 13
to zero . 13
of those is 13
, sorry , 13
to shape the 13
are thinking , 13
to influence the 13
of power in 13
their home , 13
it to their 13
the bus . 13
that made the 13
got a big 13
so before i 13
on in their 13
i have so 13
wanted him to 13
- it wasn 13
up to your 13
you in your 13
result is that 13
be , if 13
eventually , the 13
is to actually 13
it was our 13
freedom of the 13
about to see 13
challenge . and 13
business school . 13
and you got 13
can go out 13
i and my 13
for all kinds 13
political and economic 13
. the students 13
maybe in the 13
reflected in the 13
thought that they 13
very important thing 13
that now . 13
at me with 13
for a child 13
; s hardly 13
, yet the 13
s a large 13
had become a 13
past year , 13
into action . 13
now they are 13
forces of nature 13
their homes . 13
that i loved 13
be a doctor 13
right here is 13
of the founders 13
for that ? 13
make more money 13
they can tell 13
involved in a 13
nation in the 13
that humans are 13
to the sky 13
. but basically 13
going up and 13
who grew up 13
when people have 13
are many people 13
so this has 13
going to want 13
by a group 13
really important thing 13
; the matrix 13
of empathy . 13
have all kinds 13
on a lot 13
taken over by 13
the museum , 13
older than me 13
about where we 13
have to rely 13
to say : 13
mean , think 13
patterns . and 13
here , as 13
we relate to 13
. i bet 13
ability to think 13
we will do 13
person who has 13
animal kingdom , 13
s do a 13
can come to 13
the sound is 13
; m feeling 13
, this technology 13
or , for 13
, like any 13
, not necessarily 13
the process that 13
checks and balances 13
doctor , i 13
to break down 13
on land , 13
it a try 13
food chain , 13
but why is 13
; t one 13
quot ; their 13
mexico . and 13
at these two 13
thing that people 13
just like in 13
went from the 13
- how we 13
you know your 13
books . i 13
that one ? 13
still going to 13
what is wrong 13
. i start 13
asperger & # 13
. she says 13
deal with our 13
the countryside . 13
waiting for me 13
the british government 13
people were killed 13
states in the 13
you have probably 13
at least once 13
non - state 13
and thought , 13
the politics of 13
wrong , because 13
i was angry 13
elephant in the 13
honest , i 13
of england , 13
a planet . 13
see the first 13
our own planet 13
life , is 13
car , but 13
; m curious 13
they can , 13
better ways to 13
, he wrote 13
are people that 13
of tens of 13
of the content 13
are still in 13
go forward . 13
never been able 13
the needle . 13
being used for 13
, still , 13
as of today 13
a pool of 13
anyway . so 13
the forces of 13
of physics . 13
you believe the 13
is a company 13
you work with 13
of compassion and 13
to come down 13
the tropics , 13
s a rather 13
put on my 13
and why are 13
six months to 13
i always say 13
bad . so 13
, close to 13
the planet in 13
, the shape 13
about it as 13
atmosphere . and 13
planets , and 13
i refer to 13
one to <NUM> 13
even though , 13
! there & 13
go to places 13
in the place 13
of them don 13
be different . 13
t really think 13
a girl who 13
important it is 13
the least . 13
is the brain 13
take pictures of 13
: what happens 13
changes . and 13
ll take a 13
like a <NUM> 13
. ten percent 13
young men . 13
is not your 13
grow . and 13
people we & 13
t do what 13
the state & 13
, well that 13
worked at the 13
in buenos aires 13
was not to 13
pursuit of happiness 13
; if the 13
should you be 13
<NUM> ; a 13
quot ; his 13
trust me . 13
take - home 13
were to ask 13
for such a 13
and talking about 13
would be nice 13
so they said 13
how often do 13
want to kill 13
a word . 13
he started to 13
things which are 13
ted . and 13
free - - 13
but then there 13
exist , and 13
something very important 13
quot ; little 13
to the full 13
s funny , 13
the individual , 13
man : i 13
was out there 13
life , there 13
of fear , 13
this level of 13
and watch the 13
you with is 13
car accident . 13
things happen , 13
to an audience 13
means they & 13
pig & # 13
back in . 13
s brain . 13
is coming up 13
, the company 13
a fan of 13
what i consider 13
other person . 13
internet . we 13
any other way 13
had said , 13
not yet . 13
worst of all 13
of the curve 13
the costs of 13
we have over 13
the background of 13
we can continue 13
here i have 13
so i will 13
good , good 13
other one , 13
too , because 13
two - - 13
; and because 13
care of me 13
, a community 13
make sure they 13
at her , 13
see , my 13
real , and 13
person . you 13
the land of 13
s led to 13
is right now 13
i wrote the 13
where you find 13
math , and 13
to the development 13
go to university 13
god , you 13
study of the 13
. many years 13
one , they 13
; how is 13
wild . and 13
. (laughter) don 13
, jr . 13
- ups . 13
i thought they 13
so often , 13
so many women 13
people in <NUM> 13
- - - 13
this book is 13
survival of the 13
human genome . 13
as to whether 13
laboratory , and 13
half billion years 13
find them , 13
was that people 13
be done ? 13
for economic growth 13
in a recent 13
. it wouldn 13
day , one 13
this space . 13
these images , 13
that is coming 13
to prepare for 13
? is he 13
that the great 13
we see on 13
space . this 13
then we could 13
trip to the 13
it : & 13
and that ’ 13
we heard about 13
, they needed 13
. (laughter) then 13
; s red 13
, people say 13
just looking for 13
off . they 13
were told that 13
and this woman 13
and so at 13
can see with 13
, anything that 13
the power , 13
we think they 13
believe that what 13
t know they 13
i learned was 13
civil society . 13
itself . now 13
well we & 13
that mean that 13
, where does 13
experience , i 13
a semi - 13
the same boat 13
t work very 13
to how much 13
each day , 13
our homes , 13
moon . and 13
on january <NUM> 13
, everything . 13
this up , 13
a shot of 13
take the time 13
the ted prize 13
canada & # 13
as the only 13
francisco , and 13
have all this 13
re doing with 13
ability to create 13
the death rate 13
ten percent of 13
, he or 13
for other things 13
in others , 13
, like how 13
to you by 13
happy . but 13
i was reminded 13
course of my 13
when they think 13
ability to have 13
. they couldn 13
how well they 13
, but had 13
, while it 13
tell you to 13
our environment , 13
reality . the 13
